;article_name;country;region;revision_id;article_quality;population
31933;Jean Parfait Laurent Mafilaza;Madagascar;AFRICA;776354413.0;Stub;27.691
31934;Guy Arvely Dolsin;Madagascar;AFRICA;782128166.0;Stub;27.691
31935;Honoré N. Razafindramiandra;Madagascar;AFRICA;782232126.0;C;27.691
31936;Lantoniaina Rabenatoandro;Madagascar;AFRICA;782232665.0;Stub;27.691
31937;Christophe Samuel;Madagascar;AFRICA;782234308.0;Stub;27.691
31938;Jules Androkae;Madagascar;AFRICA;782258404.0;Stub;27.691
31939;Marcel Ranjeva;Madagascar;AFRICA;783353817.0;Stub;27.691
31940;Gilbert Annette;Madagascar;AFRICA;783375076.0;Stub;27.691
31941;Richard Ratsimandrava;Madagascar;AFRICA;785300009.0;Start;27.691
31942;Théodore Léonard Randriamanga;Madagascar;AFRICA;785412451.0;Stub;27.691
31943;Guy Randrianarisoa;Madagascar;AFRICA;785787427.0;Start;27.691
31944;Jean Ralaimongo;Madagascar;AFRICA;786250327.0;C;27.691
31945;Norbert Ratsirahonana;Madagascar;AFRICA;787372152.0;Start;27.691
31946;Zina Andrianarivelo-Razafy;Madagascar;AFRICA;788065934.0;Stub;27.691
31947;Jacques Sylla;Madagascar;AFRICA;788426063.0;C;27.691
31948;Ralijaona Laingo;Madagascar;AFRICA;788826001.0;Stub;27.691
31949;Pierre Ramampy;Madagascar;AFRICA;788826041.0;Stub;27.691
31950;Laurent Botokeky;Madagascar;AFRICA;788827795.0;Stub;27.691
31951;Prime Minister of Madagascar;Madagascar;AFRICA;788923629.0;Start;27.691
31952;Mayor of Antananarivo;Madagascar;AFRICA;788929088.0;C;27.691
31953;Christine Razanamahasoa;Madagascar;AFRICA;789803954.0;Start;27.691
31954;Lila Ratsifandrihamanana;Madagascar;AFRICA;789804044.0;Start;27.691
31955;Norovelomampionona Roberthine Rabetafika;Madagascar;AFRICA;789804225.0;Stub;27.691
31956;Gisèle Rabesahala;Madagascar;AFRICA;789804267.0;C;27.691
31957;Zalifa Bente Salim;Madagascar;AFRICA;789804381.0;Stub;27.691
31958;Yvonne Bezara;Madagascar;AFRICA;789804528.0;Stub;27.691
31959;Brigitte Lalanirina;Madagascar;AFRICA;789804568.0;Stub;27.691
31960;Lydia Aimée Vololona Rahantasoa;Madagascar;AFRICA;789804619.0;Stub;27.691
31961;Flore Maltine Ramarozatovo;Madagascar;AFRICA;789804699.0;Stub;27.691
31962;Francette Razafindrakoto Harifanja;Madagascar;AFRICA;789804799.0;Stub;27.691
31963;Aurélie Marie Augustine Razafinjato;Madagascar;AFRICA;789804835.0;Stub;27.691
31964;Blandine Rasoanamary Voizy;Madagascar;AFRICA;789812973.0;Stub;27.691
31965;Jeanne Razafiangy Dina Fotomanantena;Madagascar;AFRICA;789813009.0;Stub;27.691
31966;Eliane Rosa Naika;Madagascar;AFRICA;789813126.0;Stub;27.691
31967;Johanita Ndahimananjara;Madagascar;AFRICA;789813214.0;Stub;27.691
31968;Raharimampionona;Madagascar;AFRICA;789813259.0;Stub;27.691
31969;Emiline Rakotobe;Madagascar;AFRICA;789813300.0;Stub;27.691
31970;Ruffine Tsiranana;Madagascar;AFRICA;789813516.0;Stub;27.691
31971;Rainilaiarivony;Madagascar;AFRICA;790032635.0;FA;27.691
31972;Cécile Manorohanta;Madagascar;AFRICA;790423229.0;Start;27.691
31973;Bernard Ravelonjato;Madagascar;AFRICA;791175426.0;Stub;27.691
31974;Mamy Rakotoarivelo;Madagascar;AFRICA;792968636.0;Stub;27.691
31975;Jacky Mahafaly Tsiandopy;Madagascar;AFRICA;793216890.0;Stub;27.691
31976;Augustin Andriamananoro;Madagascar;AFRICA;794749478.0;Start;27.691
31977;Monique Andréas Esoavelomandroso;Madagascar;AFRICA;795727319.0;Start;27.691
31978;Manahirana Leriva;Madagascar;AFRICA;795848488.0;Stub;27.691
31979;Lucien Xavier Michel-Andrianarahinjaka;Madagascar;AFRICA;796484474.0;C;27.691
31980;Marc Ravalomanana;Madagascar;AFRICA;796894637.0;GA;27.691
31981;Désiré Rakotoarijaona;Madagascar;AFRICA;797510197.0;Stub;27.691
31982;Arisoa Razafitrimo;Madagascar;AFRICA;798181135.0;Stub;27.691
31983;Hyppolite Ramaroson;Madagascar;AFRICA;798265033.0;C;27.691
31984;Jean André Soja;Madagascar;AFRICA;799494098.0;Stub;27.691
31985;Pety Rakotoniaina;Madagascar;AFRICA;799515374.0;C;27.691
31986;Maurisson Randrianarivony;Madagascar;AFRICA;799671044.0;Stub;27.691
31987;Charlie Rakotoariventiny;Madagascar;AFRICA;799671786.0;Stub;27.691
31988;Patrice Rakotoarimanana;Madagascar;AFRICA;799673076.0;Stub;27.691
31989;Jean Ravelonarivo;Madagascar;AFRICA;799766793.0;Start;27.691
31990;Olivier Mahafaly Solonandrasana;Madagascar;AFRICA;799766825.0;Stub;27.691
31991;Jonah Justin Pikulas;Madagascar;AFRICA;799801004.0;Stub;27.691
31992;Lazafeno;Madagascar;AFRICA;799801427.0;Stub;27.691
31993;Harinjatovo Rakotondramanana;Madagascar;AFRICA;799823313.0;Stub;27.691
31994;Roseline Emma Rasolovoahangy;Madagascar;AFRICA;800004210.0;Start;27.691
31995;Alfred Josoa;Madagascar;AFRICA;800198316.0;Stub;27.691
31996;Jean de la Croix Ipirina;Madagascar;AFRICA;800199098.0;Stub;27.691
31997;Cyriaque Alexandre Rambolazafy;Madagascar;AFRICA;800359037.0;Stub;27.691
31998;Victor Ramahatra;Madagascar;AFRICA;801108745.0;Stub;27.691
31999;Rasoherina;Madagascar;AFRICA;801260957.0;B;27.691
32000;Elia Ravelomanantsoa;Madagascar;AFRICA;801377389.0;Stub;27.691
32001;Arinosy Jacques Razafimbelo;Madagascar;AFRICA;801914821.0;Stub;27.691
32002;Ranavalona III;Madagascar;AFRICA;802035776.0;FA;27.691
32003;Norbert Zafimahova;Madagascar;AFRICA;802712488.0;Stub;27.691
32004;Ranavalona I;Madagascar;AFRICA;803006553.0;FA;27.691
32005;Edouard Robert;Madagascar;AFRICA;803314691.0;Stub;27.691
32006;Didier Ratsiraka;Madagascar;AFRICA;805171813.0;B;27.691
32007;Césaire Rabenoro;Madagascar;AFRICA;805319619.0;Stub;27.691
32008;Béatrice Atallah;Madagascar;AFRICA;805320332.0;Start;27.691
32009;Justin Rakotoniaina;Madagascar;AFRICA;805360267.0;Stub;27.691
32010;Emmanuel Rakotovahiny;Madagascar;AFRICA;805364639.0;Stub;27.691
32011;Andry Rajoelina;Madagascar;AFRICA;805442200.0;GA;27.691
32012;Mialy Rajoelina;Madagascar;AFRICA;805442271.0;Start;27.691
32013;First Lady of Madagascar;Madagascar;AFRICA;805479993.0;B;27.691
32014;Gilbert Evenom Ngolo;Madagascar;AFRICA;805630553.0;Stub;27.691
32015;Lalao Ravalomanana;Madagascar;AFRICA;805691709.0;Start;27.691
32016;Gabriel Ramanantsoa;Madagascar;AFRICA;805812293.0;Stub;27.691
32017;Charles Rabemananjara;Madagascar;AFRICA;805812556.0;Start;27.691
32018;Albert Zafy;Madagascar;AFRICA;806100129.0;B;27.691
32019;Hery Rajaonarimampianina;Madagascar;AFRICA;806769317.0;C;27.691
32020;Voahangy Rajaonarimampianina;Madagascar;AFRICA;807113220.0;Start;27.691
32021;Philibert Tsiranana;Madagascar;AFRICA;807414632.0;FA;27.691
32022;Andre Resampa;Madagascar;AFRICA;807415062.0;Stub;27.691
32023;Jacques Rabemananjara;Madagascar;AFRICA;807415162.0;C;27.691
32024;List of Presidents of Madagascar;Madagascar;AFRICA;807415432.0;C;27.691
32025;Annaberdi Kakabaýew;Turkmenistan;ASIA;671016281.0;Stub;6.031000000000001
32026;Khadyr Saparlyev;Turkmenistan;ASIA;694084978.0;Stub;6.031000000000001
32027;Esenmyrat Orazgeldiyev;Turkmenistan;ASIA;709830115.0;Stub;6.031000000000001
32028;Täçberdi Tagyýew;Turkmenistan;ASIA;716540698.0;Stub;6.031000000000001
32029;Annaguly Deryayev;Turkmenistan;ASIA;716540775.0;Stub;6.031000000000001
32030;Yklymberdi Paromov;Turkmenistan;ASIA;716540805.0;Stub;6.031000000000001
32031;Makhammetgeldi Annaamanov;Turkmenistan;ASIA;716540858.0;Stub;6.031000000000001
32032;Myratgeldy Akmammedov;Turkmenistan;ASIA;716540924.0;Stub;6.031000000000001
32033;Khalnazar Agakhanov;Turkmenistan;ASIA;726553412.0;Stub;6.031000000000001
32034;Akmyrat Rejepow;Turkmenistan;ASIA;752674876.0;Stub;6.031000000000001
32035;Cabinet of Ministers (Turkmenistan);Turkmenistan;ASIA;768542213.0;Start;6.031000000000001
32036;Akja Nurberdiýewa;Turkmenistan;ASIA;779426739.0;Stub;6.031000000000001
32037;Aygyl Tajiyeva;Turkmenistan;ASIA;779426803.0;Stub;6.031000000000001
32038;Kakaev Yakshigeldy;Turkmenistan;ASIA;792285242.0;Stub;6.031000000000001
32039;Aksoltan Ataýewa;Turkmenistan;ASIA;792687864.0;Start;6.031000000000001
32040;Işanguly Nuryýew;Turkmenistan;ASIA;793591184.0;Stub;6.031000000000001
32041;Batyr Berdiýew;Turkmenistan;ASIA;794038478.0;Start;6.031000000000001
32042;Boris Şyhmyradow;Turkmenistan;ASIA;794926139.0;Start;6.031000000000001
32043;Raşit Meredow;Turkmenistan;ASIA;796370092.0;Start;6.031000000000001
32044;Durdy Durdyýew;Turkmenistan;ASIA;800667550.0;Stub;6.031000000000001
32045;List of Turkmenistan foreign ministers;Turkmenistan;ASIA;800880427.0;Stub;6.031000000000001
32046;Muza Niyazova;Turkmenistan;ASIA;800906223.0;Stub;6.031000000000001
32047;Saparmyrat Batyrow;Turkmenistan;ASIA;802835289.0;Stub;6.031000000000001
32048;Şemşat Annagylyjowa;Turkmenistan;ASIA;803244280.0;Stub;6.031000000000001
32049;Gurbannazar Ashirov;Turkmenistan;ASIA;804082390.0;Stub;6.031000000000001
32050;Khodjamyrat Geldimyradov;Turkmenistan;ASIA;804447340.0;Stub;6.031000000000001
32051;Yaylym Berdiyev;Turkmenistan;ASIA;804923427.0;Stub;6.031000000000001
32052;Agageldi Mammetgeldiyev;Turkmenistan;ASIA;804923669.0;Stub;6.031000000000001
32053;Gozel Nuraliyeva;Turkmenistan;ASIA;805621052.0;Stub;6.031000000000001
32054;Dangatar Kopekov;Turkmenistan;ASIA;805822270.0;Start;6.031000000000001
32055;Gurbanguly Berdimuhamedow;Turkmenistan;ASIA;807156406.0;C;6.031000000000001
32056;Gurbanmyrat Ataýew;Turkmenistan;ASIA;807156430.0;Stub;6.031000000000001
32057;Michael D. Lett;Grenada;LATIN AMERICA AND THE CARIBBEAN;671047987.0;Stub;113.0
32058;Daniel Williams (governor-general);Grenada;LATIN AMERICA AND THE CARIBBEAN;702974211.0;Start;113.0
32059;Anthony Boatswain;Grenada;LATIN AMERICA AND THE CARIBBEAN;715445062.0;Stub;113.0
32060;Roland Bhola;Grenada;LATIN AMERICA AND THE CARIBBEAN;715445111.0;Stub;113.0
32061;Patrick Simmons (politician);Grenada;LATIN AMERICA AND THE CARIBBEAN;715445524.0;Stub;113.0
32062;Francis Alexis;Grenada;LATIN AMERICA AND THE CARIBBEAN;719505571.0;Start;113.0
32063;Chrysler Thomas;Grenada;LATIN AMERICA AND THE CARIBBEAN;722903661.0;Start;113.0
32064;Alleyne Walker;Grenada;LATIN AMERICA AND THE CARIBBEAN;738944623.0;Stub;113.0
32065;Joseph Gilbert (politician);Grenada;LATIN AMERICA AND THE CARIBBEAN;738944631.0;Stub;113.0
32066;Karl Hood;Grenada;LATIN AMERICA AND THE CARIBBEAN;749405391.0;Stub;113.0
32067;Reginald Palmer;Grenada;LATIN AMERICA AND THE CARIBBEAN;749610119.0;Stub;113.0
32068;George Prime;Grenada;LATIN AMERICA AND THE CARIBBEAN;752748042.0;Stub;113.0
32069;George E. D. Clyne;Grenada;LATIN AMERICA AND THE CARIBBEAN;755608006.0;Stub;113.0
32070;Ann David-Antoine;Grenada;LATIN AMERICA AND THE CARIBBEAN;757540016.0;Stub;113.0
32071;Brenda Hood;Grenada;LATIN AMERICA AND THE CARIBBEAN;757540314.0;Stub;113.0
32072;Glynis Roberts;Grenada;LATIN AMERICA AND THE CARIBBEAN;757562903.0;Start;113.0
32073;Paul Scoon;Grenada;LATIN AMERICA AND THE CARIBBEAN;767817420.0;C;113.0
32074;Eudine Barriteau;Grenada;LATIN AMERICA AND THE CARIBBEAN;776747860.0;C;113.0
32075;Hilda Bynoe;Grenada;LATIN AMERICA AND THE CARIBBEAN;783108175.0;Start;113.0
32076;Carlyle Glean;Grenada;LATIN AMERICA AND THE CARIBBEAN;784644591.0;Stub;113.0
32077;John Watts (Grenadian politician);Grenada;LATIN AMERICA AND THE CARIBBEAN;784760924.0;Start;113.0
32078;Attorney General of Grenada;Grenada;LATIN AMERICA AND THE CARIBBEAN;791181481.0;Stub;113.0
32079;Nazim Burke;Grenada;LATIN AMERICA AND THE CARIBBEAN;792961829.0;Stub;113.0
32080;Lloyd Noel;Grenada;LATIN AMERICA AND THE CARIBBEAN;793602806.0;Stub;113.0
32081;Franca Bernadine;Grenada;LATIN AMERICA AND THE CARIBBEAN;794538357.0;Stub;113.0
32082;Clarice Modeste-Curwen;Grenada;LATIN AMERICA AND THE CARIBBEAN;794593987.0;Stub;113.0
32083;Herbert Blaize;Grenada;LATIN AMERICA AND THE CARIBBEAN;796084183.0;Start;113.0
32084;Emmalin Pierre;Grenada;LATIN AMERICA AND THE CARIBBEAN;796670468.0;Stub;113.0
32085;Elvin Nimrod;Grenada;LATIN AMERICA AND THE CARIBBEAN;805593065.0;Stub;113.0
32086;Michael Church;Grenada;LATIN AMERICA AND THE CARIBBEAN;805593395.0;Stub;113.0
32087;Peter David (politician);Grenada;LATIN AMERICA AND THE CARIBBEAN;805760291.0;Start;113.0
32088;Leo de Gale;Grenada;LATIN AMERICA AND THE CARIBBEAN;805761142.0;Stub;113.0
32089;Cécile La Grenade;Grenada;LATIN AMERICA AND THE CARIBBEAN;806219852.0;Start;113.0
32090;Governor-General of Grenada;Grenada;LATIN AMERICA AND THE CARIBBEAN;806408047.0;C;113.0
32091;Richard Hart (Jamaican historian and politician);Grenada;LATIN AMERICA AND THE CARIBBEAN;806825885.0;C;113.0
32092;Nicholas Brathwaite;Grenada;LATIN AMERICA AND THE CARIBBEAN;807140392.0;Stub;113.0
32093;Armen Rustamyan;Armenia;ASIA;671189093.0;Stub;2.9560000000000004
32094;Martiros Sarukhanyan;Armenia;ASIA;684660655.0;Stub;2.9560000000000004
32095;Ohannes Tchekidjian;Armenia;ASIA;703540064.0;Start;2.9560000000000004
32096;Eduard Khurshudian;Armenia;ASIA;710017092.0;Stub;2.9560000000000004
32097;Ruben Tovmasyan;Armenia;ASIA;710525392.0;Stub;2.9560000000000004
32098;Nahapet Gevorgyan;Armenia;ASIA;712111932.0;Stub;2.9560000000000004
32099;Aram Manukyan;Armenia;ASIA;712720531.0;Stub;2.9560000000000004
32100;Aram Gaspar Sargsyan;Armenia;ASIA;713106576.0;Stub;2.9560000000000004
32101;Ashot Hovhannisyan;Armenia;ASIA;713602938.0;Stub;2.9560000000000004
32102;Alexander Bekzadyan;Armenia;ASIA;713603939.0;Stub;2.9560000000000004
32103;Vakram;Armenia;ASIA;714438932.0;Stub;2.9560000000000004
32104;Marat Aleksanian;Armenia;ASIA;717999176.0;Stub;2.9560000000000004
32105;Vahe Enfiajyan;Armenia;ASIA;719051853.0;Stub;2.9560000000000004
32106;Sergey Badalyan;Armenia;ASIA;721638599.0;Stub;2.9560000000000004
32107;Tigran Karapetyan;Armenia;ASIA;722044684.0;Stub;2.9560000000000004
32108;Sarkis Dkhrouni;Armenia;ASIA;723600557.0;Stub;2.9560000000000004
32109;Styopa Safaryan;Armenia;ASIA;723912455.0;Stub;2.9560000000000004
32110;Stepan Stepanian;Armenia;ASIA;731877906.0;Stub;2.9560000000000004
32111;Armen Martirosyan (Heritage);Armenia;ASIA;733554641.0;Start;2.9560000000000004
32112;Michael Papadjanian;Armenia;ASIA;735558886.0;Stub;2.9560000000000004
32113;Anatoly Mkrtchyan;Armenia;ASIA;735758791.0;Stub;2.9560000000000004
32114;Sargis Manasyan;Armenia;ASIA;735785445.0;Stub;2.9560000000000004
32115;Artashes Geghamyan;Armenia;ASIA;735880423.0;Start;2.9560000000000004
32116;Vahagn Khachatryan;Armenia;ASIA;735880464.0;Stub;2.9560000000000004
32117;Robert Nazaryan;Armenia;ASIA;735880649.0;Stub;2.9560000000000004
32118;Shant Harutyunyan;Armenia;ASIA;736748746.0;C;2.9560000000000004
32119;Harutyun Chmshkyan;Armenia;ASIA;738086291.0;Stub;2.9560000000000004
32120;Arsham Khondkaryan;Armenia;ASIA;738086333.0;Stub;2.9560000000000004
32121;Mikael Atabekyan;Armenia;ASIA;738086488.0;Stub;2.9560000000000004
32122;Gevorg Ghazaryan (politician);Armenia;ASIA;738086793.0;Stub;2.9560000000000004
32123;Gevorg Melik-Karagyozyan;Armenia;ASIA;738086838.0;Stub;2.9560000000000004
32124;Tigran Bekzadyan;Armenia;ASIA;740959008.0;Stub;2.9560000000000004
32125;Samson Harutyunyan;Armenia;ASIA;742130253.0;Stub;2.9560000000000004
32126;Vahan Hovhannisyan;Armenia;ASIA;743435898.0;Start;2.9560000000000004
32127;Hakob Zavriev;Armenia;ASIA;743436564.0;Stub;2.9560000000000004
32128;Stepan Demirchyan;Armenia;ASIA;743654952.0;Start;2.9560000000000004
32129;Yuri Bakhshyan;Armenia;ASIA;746566896.0;Stub;2.9560000000000004
32130;Ruben Hovsepyan;Armenia;ASIA;749956777.0;Stub;2.9560000000000004
32131;Ashot Hovakimian;Armenia;ASIA;751213324.0;Stub;2.9560000000000004
32132;Vardan Ayvazyan;Armenia;ASIA;751213946.0;Stub;2.9560000000000004
32133;Anahit Bakhshyan;Armenia;ASIA;751213999.0;Stub;2.9560000000000004
32134;Arshak Jamalyan;Armenia;ASIA;753166513.0;Stub;2.9560000000000004
32135;Suren Khachatryan;Armenia;ASIA;754591172.0;Start;2.9560000000000004
32136;Ashot Navasardyan;Armenia;ASIA;754821461.0;Stub;2.9560000000000004
32137;Nerses Yeritsyan;Armenia;ASIA;755080646.0;Start;2.9560000000000004
32138;Sergo Karapetyan;Armenia;ASIA;756438718.0;Stub;2.9560000000000004
32139;Sarkis Assadourian;Armenia;ASIA;756570983.0;Start;2.9560000000000004
32140;Vagharshak Harutiunyan;Armenia;ASIA;756695353.0;Start;2.9560000000000004
32141;Artem Asatryan;Armenia;ASIA;756697446.0;Start;2.9560000000000004
32142;Arthur Gregorian;Armenia;ASIA;756697478.0;;2.9560000000000004
32143;Gevorg Petrosyan (politician);Armenia;ASIA;756697534.0;Start;2.9560000000000004
32144;Ashot Yeghiazaryan;Armenia;ASIA;756885234.0;Stub;2.9560000000000004
32145;Gagik Beglaryan;Armenia;ASIA;758732500.0;Start;2.9560000000000004
32146;Vano Siradeghyan;Armenia;ASIA;761000859.0;C;2.9560000000000004
32147;Hovsep Arghutian;Armenia;ASIA;761135606.0;Start;2.9560000000000004
32148;Abraham Guloyan;Armenia;ASIA;762121328.0;Stub;2.9560000000000004
32149;Sirakan Tigranyan;Armenia;ASIA;763112427.0;Stub;2.9560000000000004
32150;Armen Gevorgyan;Armenia;ASIA;763852889.0;Stub;2.9560000000000004
32151;Ruben Mirzakhanyan;Armenia;ASIA;765498471.0;Start;2.9560000000000004
32152;Hayk Ovsepyan;Armenia;ASIA;768330135.0;Start;2.9560000000000004
32153;Armen Movsisyan;Armenia;ASIA;768361596.0;Stub;2.9560000000000004
32154;Sargis Hаmbardzumyan;Armenia;ASIA;770524942.0;Stub;2.9560000000000004
32155;Shavarsh Kocharyan;Armenia;ASIA;770937366.0;Stub;2.9560000000000004
32156;Harutiun Jangülian;Armenia;ASIA;772208124.0;C;2.9560000000000004
32157;Sergey Manassarian;Armenia;ASIA;773091402.0;Start;2.9560000000000004
32158;Askanaz Mravyan;Armenia;ASIA;773245305.0;Stub;2.9560000000000004
32159;Vazgen Manukyan;Armenia;ASIA;774204451.0;Start;2.9560000000000004
32160;Emil Gabrielian;Armenia;ASIA;774377069.0;Start;2.9560000000000004
32161;Felix Tsolakyan;Armenia;ASIA;774602762.0;Stub;2.9560000000000004
32162;Levon Zourabian;Armenia;ASIA;776216336.0;Start;2.9560000000000004
32163;Armen Smbatian;Armenia;ASIA;779101347.0;Start;2.9560000000000004
32164;Hamo Ohanjanyan;Armenia;ASIA;779566180.0;Start;2.9560000000000004
32165;Khachatur Karchikyan;Armenia;ASIA;779982197.0;Stub;2.9560000000000004
32166;Levon Ghulyan;Armenia;ASIA;779982228.0;Stub;2.9560000000000004
32167;Christophor Vermishyan;Armenia;ASIA;779982275.0;Stub;2.9560000000000004
32168;Sahak Torosyan;Armenia;ASIA;779982297.0;Start;2.9560000000000004
32169;Hovhannes Ter-Mikaelyan;Armenia;ASIA;779982329.0;Stub;2.9560000000000004
32170;Artashes Babalian;Armenia;ASIA;779982400.0;Stub;2.9560000000000004
32171;Sargis Araratyan;Armenia;ASIA;779982421.0;Stub;2.9560000000000004
32172;Hambardzum Terteryan;Armenia;ASIA;779982452.0;Stub;2.9560000000000004
32173;Yervand Zakharyan;Armenia;ASIA;780500479.0;Start;2.9560000000000004
32174;Liliam Kechichián;Armenia;ASIA;780551771.0;Stub;2.9560000000000004
32175;Alexander Khatisian;Armenia;ASIA;783339002.0;Start;2.9560000000000004
32176;Fadey Sargsyan;Armenia;ASIA;785205277.0;Stub;2.9560000000000004
32177;Artur Baghdasaryan;Armenia;ASIA;786058343.0;C;2.9560000000000004
32178;Avetik Sahakyan;Armenia;ASIA;786059038.0;Stub;2.9560000000000004
32179;Vahe Hakobyan (politician, born 1971);Armenia;ASIA;786714913.0;Stub;2.9560000000000004
32180;Karapet Rubinyan;Armenia;ASIA;787336697.0;C;2.9560000000000004
32181;Hranush Hakobyan;Armenia;ASIA;787988006.0;Stub;2.9560000000000004
32182;Karine Kazinian;Armenia;ASIA;787988587.0;Stub;2.9560000000000004
32183;Hermine Naghdalyan;Armenia;ASIA;787988644.0;Start;2.9560000000000004
32184;Sargis Lukashin;Armenia;ASIA;788080681.0;Stub;2.9560000000000004
32185;Semyon Bagdasarov;Armenia;ASIA;788128900.0;Stub;2.9560000000000004
32186;Albert Bazeyan;Armenia;ASIA;788186587.0;Start;2.9560000000000004
32187;Vahan Minakhoryan;Armenia;ASIA;788878518.0;Start;2.9560000000000004
32188;Khosrov Harutyunyan;Armenia;ASIA;788941925.0;Stub;2.9560000000000004
32189;Armen Sarkissian;Armenia;ASIA;788941967.0;Start;2.9560000000000004
32190;Aram Achekbashian;Armenia;ASIA;789016925.0;Stub;2.9560000000000004
32191;Zaruhi Postanjyan;Armenia;ASIA;789041754.0;Start;2.9560000000000004
32192;Garo Paylan;Armenia;ASIA;789313167.0;C;2.9560000000000004
32193;Patrick Devedjian;Armenia;ASIA;789326146.0;C;2.9560000000000004
32194;Samvel Nikoyan;Armenia;ASIA;789469379.0;Stub;2.9560000000000004
32195;Selina Özuzun Doğan;Armenia;ASIA;789653978.0;Start;2.9560000000000004
32196;Armen Martirosyan (politician);Armenia;ASIA;789737548.0;Stub;2.9560000000000004
32197;Ara Babloyan;Armenia;ASIA;790410389.0;Start;2.9560000000000004
32198;Armen Darbinyan;Armenia;ASIA;790410544.0;Stub;2.9560000000000004
32199;Hrayr Karapetyan;Armenia;ASIA;790410710.0;Start;2.9560000000000004
32200;Tigran Torosyan;Armenia;ASIA;790410737.0;Stub;2.9560000000000004
32201;Nikol Pashinyan;Armenia;ASIA;790556865.0;C;2.9560000000000004
32202;Vagarshak Ter-Vaganyan;Armenia;ASIA;791319812.0;Start;2.9560000000000004
32203;Eduard Nalbandyan;Armenia;ASIA;791733725.0;Start;2.9560000000000004
32204;Rita Sargsyan;Armenia;ASIA;791908393.0;Stub;2.9560000000000004
32205;Robert Beglarian;Armenia;ASIA;792289455.0;Start;2.9560000000000004
32206;Levon Davidian;Armenia;ASIA;792301034.0;Stub;2.9560000000000004
32207;Marios Garoyian;Armenia;ASIA;794217088.0;Start;2.9560000000000004
32208;Steven Derounian;Armenia;ASIA;794590298.0;Start;2.9560000000000004
32209;Arturo Sarukhán;Armenia;ASIA;794975809.0;C;2.9560000000000004
32210;Eduard Sharmazanov;Armenia;ASIA;795435043.0;Stub;2.9560000000000004
32211;Mariam Vardanian;Armenia;ASIA;795646292.0;Stub;2.9560000000000004
32212;Karen Demirchyan;Armenia;ASIA;795946006.0;C;2.9560000000000004
32213;Davit Harutyunyan;Armenia;ASIA;796341229.0;Stub;2.9560000000000004
32214;Abraham Gyulkhandanyan;Armenia;ASIA;796403217.0;Stub;2.9560000000000004
32215;Artashes Enfiajyan;Armenia;ASIA;796407368.0;Stub;2.9560000000000004
32216;Harout Chitilian;Armenia;ASIA;796662869.0;C;2.9560000000000004
32217;Aram Grigoryan;Armenia;ASIA;796744049.0;Start;2.9560000000000004
32218;Vahram Atanesyan;Armenia;ASIA;796744469.0;Stub;2.9560000000000004
32219;David Babayan;Armenia;ASIA;796744473.0;Start;2.9560000000000004
32220;Samvel Babayan;Armenia;ASIA;796744476.0;C;2.9560000000000004
